id,label
329,6
330,3
331,0
332,3
333,5
334,3
335,0
336,2
337,4
338,3
339,2
340,1
341,0
342,1
343,5
344,2
345,3
346,5
347,3
348,6
349,2
350,4
351,0
352,0
353,5
354,3
355,4
356,5
357,6
358,6
359,4
360,4
361,0
362,4
363,0
364,6
365,2
366,4
367,2
368,6
369,6
370,6
371,4
372,4
373,3
374,3
375,3
376,3
377,0
378,6
379,5
380,4
381,5
382,3
383,0
384,3
385,4
386,4
387,5
388,0
389,0
390,4
391,3
392,0
393,2
394,2
395,2
396,4
397,2
398,6
399,2
400,4
401,5
402,4
403,2
404,0
405,6
406,6
407,2
408,3
409,5
410,4
411,6
412,6
413,6
414,3
415,3
416,3
417,5
418,6
419,6
420,2
421,2
422,3
423,3
424,2
425,0
426,6
427,3
428,2
429,4
430,4
431,3
432,3
433,0
434,6
435,0
436,0
437,4
438,2
439,3
440,3
441,0
442,2
443,4
444,5
445,5
446,4
447,0
448,6
449,2
450,3
451,0
452,2
453,6
454,5
455,5
456,4
457,1
458,0
459,6
460,3
461,4
462,0
463,6
464,6
465,3
466,3
467,5
468,2
469,6
470,5
471,6
472,5
473,4
474,6
475,3
476,2
477,6
478,5
479,4
480,6
481,1
482,4
483,3
484,3
485,2
486,4
487,0
488,5
489,6
490,3
491,6
492,0
493,1
494,0
495,6
496,0
497,3
498,5
499,3
500,2
501,3
502,5
503,2
504,5
505,6
506,3
507,6
508,3
509,4
510,2
511,4
512,4
513,5
514,4
515,4
516,6
517,4
518,2
519,0
520,5
521,4
522,3
523,6
524,2
525,2
526,6
527,2
528,3
529,3
530,3
531,0
532,4
533,4
534,3
535,6
536,5
537,4
538,6
539,3
540,4
541,3
542,0
543,3
544,0
545,5
546,6
547,3
548,2
549,6
550,6
551,3
552,3
553,3
554,1
555,3
556,3
557,2
558,3
559,3
560,2
561,3
562,6
563,4
564,6
565,6
566,2
567,3
568,6
569,6
570,2
571,0
572,0
573,6
574,3
575,0
576,0
577,6
578,3
579,6
580,4
581,4
582,3
583,3
584,4
585,0
586,6
587,2
588,6
589,3
590,4
591,6
592,4
593,6
594,3
595,2
596,4
597,3
598,0
599,5
600,3
601,3
602,2
603,3
604,6
605,4
606,4
607,6
608,5
609,6
610,4
611,4
612,5
613,0
614,3
615,5
616,3
617,3
618,3
619,3
620,2
621,4
622,3
623,4
624,4
625,3
626,6
627,4
628,0
629,0
630,6
631,5
632,3
633,0
634,6
635,4
636,6
637,3
638,3
639,4
640,3
641,5
642,4
643,3
644,0
645,6
646,3
647,3
648,4
649,5
650,3
651,4
652,4
653,1
654,6
655,3
656,3
657,0
658,6
659,2
660,3
661,6
662,4
663,5
664,1
665,3
666,6
667,6
668,0
669,4
670,4
671,3
672,2
673,4
674,4
675,0
676,2
677,3
678,3
679,4
680,0
681,3
682,4
683,6
684,3
685,2
686,5
687,4
688,5
689,2
690,1
691,0
692,6
693,3
694,6
695,5
696,0
697,2
698,6
699,5
700,2
701,5
702,6
703,3
704,6
705,3
706,2
707,5
708,0
709,0
710,3
711,4
712,5
713,3
714,3
715,0
716,6
717,3
718,4
719,6
720,3
721,6
722,5
723,3
724,4
725,1
726,3
727,4
728,4
729,6
730,6
731,4
732,3
733,5
734,3
735,4
736,3
737,0
738,2
739,3
740,4
741,3
742,4
743,3
744,3
745,3
746,0
747,3
748,2
749,4
750,0
751,3
752,2
753,6
754,6
755,5
756,3
757,0
758,2
759,2
760,4
761,5
762,6
763,4
764,4
765,6
766,4
767,0
768,3
769,5
770,0
771,3
772,4
773,2
774,0
775,3
776,5
777,5
778,6
779,0
780,3
781,3
782,2
783,6
784,0
785,3
786,3
787,3
788,3
789,0
790,4
791,6
792,4
793,0
794,6
795,4
796,5
797,4
798,4
799,2
800,3
801,3
802,5
803,4
804,3
805,3
806,0
807,6
808,6
809,3
810,6
811,2
812,4
813,2
814,5
815,4
816,4
817,4
818,4
819,5
820,2
821,4
822,0
823,0
824,3
825,6
826,6
827,5
828,4
829,3
830,6
831,4
832,6
833,6
834,6
835,2
836,6
837,0
838,2
839,4
840,0
841,0
842,6
843,2
844,5
845,4
846,3
847,6
848,4
849,0
850,3
851,6
852,4
853,0
854,4
855,5
856,4
857,6
858,2
859,5
860,3
861,5
862,5
863,4
864,2
865,0
866,6
867,3
868,6
869,3
870,4
871,0
872,2
873,6
874,0
875,3
876,5
877,5
878,6
879,3
880,3
881,3
882,3
883,6
884,6
885,4
886,3
887,4
888,3
889,3
890,2
891,3
892,4
893,5
894,5
895,4
896,0
897,4
898,2
899,3
900,6
901,3
902,0
903,6
904,3
905,0
906,0
907,5
908,5
909,5
910,0
911,6
912,6
913,0
914,3
915,4
916,3
917,1
918,3
919,2
920,1
921,5
922,0
923,5
924,6
925,4
926,4
927,6
928,4
929,3
930,3
931,2
932,3
933,3
934,3
935,6
936,3
937,3
938,4
939,0
940,6
941,5
942,5
943,4
944,6
945,4
946,6
947,6
948,3
949,2
950,6
951,3
952,2
953,2
954,2
955,3
956,6
957,6
958,6
959,5
960,6
961,2
962,0
963,5
964,2
965,2
966,3
967,6
968,6
969,3
970,5
971,3
972,0
973,4
974,3
975,0
976,3
977,5
978,2
979,6
980,4
981,3
982,4
983,5
984,2
985,4
986,3
987,3
988,6
989,2
990,6
991,5
992,3
993,3
994,0
995,4
996,2
997,6
998,6
999,4
1000,4
1001,0
1002,4
1003,3
1004,2
1005,3
1006,3
1007,5
1008,6
1009,3
1010,3
1011,4
1012,3
1013,0
1014,6
1015,2
1016,4
1017,3
1018,5
1019,2
1020,6
1021,6
1022,4
1023,0
1024,2
1025,6
1026,0
1027,3
1028,6
1029,4
1030,4
1031,6
1032,0
1033,5
1034,0
1035,2
1036,4
1037,6
1038,5
1039,2
1040,5
1041,4
1042,0
1043,3
1044,2
1045,4
1046,4
1047,6
1048,0
1049,4
1050,5
1051,2
1052,3
1053,6
1054,6
1055,6
1056,2
1057,4
1058,3
1059,0
1060,4
1061,5
1062,6
1063,6
1064,5
1065,0
1066,3
1067,6
1068,6
1069,0
1070,4
1071,3
1072,2
1073,4
1074,2
1075,6
1076,0
1077,5
1078,4
1079,5
1080,4
1081,4
1082,3
1083,0
1084,5
1085,6
1086,6
1087,4
1088,6
1089,0
1090,5
1091,4
1092,6
1093,5
1094,2
1095,3
1096,3
1097,3
1098,1
1099,5
1100,4
1101,2
1102,2
1103,6
1104,5
1105,3
1106,6
1107,6
1108,3
1109,3
1110,4
1111,0
1112,3
1113,4
1114,0
1115,6
1116,5
1117,2
1118,3
1119,5
1120,6
1121,4
1122,2
1123,5
1124,0
1125,3
1126,3
1127,5
1128,6
1129,2
1130,0
1131,3
1132,4
1133,4
1134,3
1135,3
1136,2
1137,4
1138,3
1139,5
1140,6
1141,5
1142,6
1143,0
1144,3
1145,3
1146,2
1147,0
1148,6
1149,3
1150,6
1151,2
1152,0
1153,3
1154,0
1155,4
1156,5
1157,0
1158,0
1159,6
1160,0
1161,0
1162,3
1163,3
1164,6
1165,3
1166,2
1167,3
1168,1
1169,2
1170,3
1171,6
1172,4
1173,2
1174,4
1175,6
1176,4
1177,2
1178,0
1179,2
1180,0
1181,3
1182,3
1183,5
1184,6
1185,3
1186,3
1187,5
1188,2
1189,1
1190,4
1191,3
1192,6
1193,2
1194,3
1195,6
1196,5
1197,3
1198,4
1199,5
1200,6
1201,3
1202,5
1203,4
1204,4
1205,4
1206,4
1207,0
1208,5
1209,6
1210,0
1211,5
1212,0
1213,4
1214,4
1215,6
1216,4
1217,4
1218,6
1219,5
1220,6
1221,6
1222,2
1223,3
1224,4
1225,6
1226,6
1227,4
1228,5
1229,4
1230,6
1231,6
1232,3
1233,6
1234,3
1235,0
1236,6
1237,3
1238,3
1239,3
1240,6
1241,1
1242,2
1243,3
1244,2
1245,4
1246,0
1247,6
1248,6
1249,2
1250,6
1251,3
1252,6
1253,6
1254,3
1255,3
1256,6
1257,3
1258,6
1259,3
1260,3
1261,4
1262,0
1263,4
1264,3
1265,4
1266,2
1267,0
1268,0
1269,3
1270,5
1271,0
1272,2
1273,3
1274,3
1275,4
1276,2
1277,5
1278,2
1279,0
1280,4
1281,4
1282,3
1283,0
1284,4
1285,4
1286,4
1287,6
1288,6
1289,3
1290,0
1291,2
1292,3
1293,2
1294,4
1295,4
1296,2
1297,6
1298,3
1299,3
1300,3
1301,2
1302,2
1303,3
1304,2
1305,2
1306,4
1307,5
1308,4
1309,3
1310,6
1311,3
1312,3
1313,4
1314,0
1315,4
1316,6
1317,6
1318,3
1319,3
1320,6
1321,0
1322,4
1323,4
1324,3
1325,3
1326,6
1327,4
1328,0
1329,5
1330,0
1331,2
1332,4
1333,0
1334,5
1335,5
1336,2
1337,6
1338,4
1339,0
1340,5
1341,3
1342,6
1343,4
1344,3
1345,6
1346,5
1347,6
1348,0
1349,6
1350,6
1351,2
1352,6
1353,4
1354,3
1355,0
1356,4
1357,3
1358,2
1359,6
1360,3
1361,0
1362,3
1363,4
1364,6
1365,3
1366,0
1367,5
1368,4
1369,2
1370,2
1371,2
1372,3
1373,4
1374,2
1375,2
1376,4
1377,6
1378,4
1379,4
1380,3
1381,0
1382,4
1383,3
1384,5
1385,2
1386,3
1387,6
1388,3
1389,2
1390,2
1391,3
1392,1
1393,6
1394,3
1395,2
1396,2
1397,4
1398,2
1399,5
1400,4
1401,6
1402,4
1403,2
1404,3
1405,4
1406,0
1407,2
1408,3
1409,3
1410,4
1411,4
1412,6
1413,2
1414,3
1415,6
1416,1
1417,3
1418,0
1419,3
1420,2
1421,4
1422,1
1423,2
1424,4
1425,3
1426,4
1427,3
1428,0
1429,4
1430,5
1431,3
1432,2
1433,3
1434,3
1435,3
1436,4
1437,3
1438,0
1439,3
1440,3
1441,2
1442,4
1443,4
1444,0
1445,6
1446,3
1447,0
1448,3
1449,3
1450,4
1451,4
1452,5
1453,3
1454,3
1455,0
1456,3
1457,4
1458,4
1459,6
1460,6
1461,3
1462,6
1463,4
1464,0
1465,4
1466,3
1467,3
1468,3
1469,6
1470,5
1471,3
1472,0
1473,4
1474,0
1475,6
1476,5
1477,5
1478,3
1479,3
1480,4
1481,0
1482,3
1483,6
1484,3
1485,6
1486,0
1487,4
1488,2
1489,3
1490,6
1491,3
1492,0
1493,0
1494,4
1495,6
1496,3
1497,4
1498,2
1499,0
1500,6
1501,2
1502,0
1503,4
1504,6
1505,4
1506,3
1507,3
1508,4
1509,4
1510,4
1511,6
1512,2
1513,3
1514,2
1515,3
1516,2
1517,5
1518,2
1519,5
1520,3
1521,6
1522,2
1523,4
1524,6
1525,6
1526,2
1527,6
1528,4
1529,3
1530,6
1531,0
1532,6
1533,4
1534,6
1535,4
1536,2
1537,4
1538,4
1539,0
1540,4
1541,2
1542,5
1543,6
1544,3
1545,6
1546,2
1547,6
1548,4
1549,6
1550,6
1551,3
1552,2
1553,3
1554,3
1555,3
1556,2
1557,2
1558,6
1559,5
1560,3
1561,2
1562,0
1563,4
1564,6
1565,3
1566,3
1567,5
1568,4
1569,3
1570,5
1571,4
1572,4
1573,3
1574,3
1575,5
1576,6
1577,2
1578,0
1579,3
1580,3
1581,4
1582,5
1583,4
1584,4
1585,3
1586,3
1587,4
1588,6
1589,3
1590,3
1591,5
1592,3
1593,2
1594,4
1595,5
1596,6
1597,3
1598,5
1599,4
1600,2
1601,3
1602,6
1603,5
1604,5
1605,3
1606,5
1607,6
1608,2
1609,6
1610,4
1611,5
1612,4
1613,0
1614,0
1615,6
1616,4
1617,0
1618,0
1619,4
1620,6
1621,3
1622,3
1623,1
1624,4
1625,6
1626,4
1627,6
1628,4
1629,4
1630,3
1631,3
1632,3
1633,6
1634,3
1635,3
1636,0
1637,5
1638,4
1639,5
1640,6
1641,3
1642,5
1643,3
1644,4
1645,4
1646,6
1647,6
1648,6
1649,3
1650,3
1651,6
1652,4
1653,0
1654,6
1655,3
1656,6
1657,2
1658,6
1659,4
1660,3
1661,3
1662,6
1663,5
1664,5
1665,5
1666,2
1667,0
1668,4
1669,3
1670,3
1671,3
1672,6
1673,6
1674,2
1675,4
1676,6
1677,3
1678,5
1679,0
1680,3
1681,0
1682,6
1683,0
1684,5
1685,3
1686,6
1687,2
1688,2
1689,3
1690,4
1691,5
1692,6
1693,4
1694,5
1695,3
1696,3
1697,3
1698,6
1699,1
1700,0
1701,6
1702,5
1703,6
1704,3
1705,5
1706,2
1707,2
1708,3
1709,6
1710,5
1711,0
1712,3
1713,3
1714,1
1715,5
1716,6
1717,6
1718,2
1719,0
1720,4
1721,5
1722,3
1723,3
1724,3
1725,6
1726,3
1727,6
1728,6
1729,4
1730,6
1731,4
1732,5
1733,6
1734,5
1735,2
1736,6
1737,3
1738,2
1739,3
1740,6
1741,3
1742,5
1743,6
1744,0
1745,4
1746,3
1747,4
1748,2
1749,3
1750,6
1751,0
1752,4
1753,3
1754,6
1755,6
1756,5
1757,4
1758,6
1759,0
1760,4
1761,4
1762,3
1763,4
1764,5
1765,0
1766,0
1767,3
1768,4
1769,6
1770,6
1771,4
1772,0
1773,4
1774,4
1775,3
1776,2
1777,3
1778,3
1779,4
1780,2
1781,4
1782,1
1783,2
1784,5
1785,6
1786,6
1787,3
1788,4
1789,0
1790,5
1791,6
1792,4
1793,4
1794,6
1795,2
1796,4
1797,0
1798,3
1799,6
1800,4
1801,6
1802,6
1803,0
1804,0
1805,6
1806,5
1807,3
1808,5
1809,6
1810,6
1811,6
1812,5
1813,6
1814,3
1815,0
1816,2
1817,5
1818,3
1819,4
1820,3
1821,6
1822,6
1823,5
1824,3
1825,4
1826,3
1827,0
1828,3
1829,6
1830,2
1831,3
1832,5
1833,0
1834,3
1835,0
1836,3
1837,2
1838,3
1839,3
1840,5
1841,5
1842,2
1843,4
1844,4
1845,3
1846,6
1847,1
1848,6
1849,3
1850,3
1851,4
1852,3
1853,2
1854,5
1855,6
1856,1
1857,4
1858,4
1859,2
1860,0
1861,6
1862,3
1863,4
1864,6
1865,0
1866,6
1867,2
1868,3
1869,3
1870,6
1871,6
1872,3
1873,0
1874,3
1875,6
1876,6
1877,5
1878,4
1879,4
1880,6
1881,3
1882,5
1883,6
1884,4
1885,4
1886,0
1887,3
1888,3
1889,6
1890,2
1891,6
1892,5
1893,3
1894,3
1895,4
1896,6
1897,6
1898,3
1899,0
1900,4
1901,4
1902,6
1903,6
1904,3
1905,2
1906,2
1907,6
1908,3
1909,6
1910,5
1911,4
1912,6
1913,3
1914,2
1915,0
1916,5
1917,6
1918,0
1919,5
1920,4
1921,3
1922,2
1923,4
1924,4
1925,6
1926,5
1927,6
1928,3
1929,5
1930,1
1931,2
1932,0
1933,3
1934,4
1935,6
1936,4
1937,4
1938,5
1939,3
1940,4
1941,2
1942,6
1943,3
1944,4
1945,2
1946,0
1947,2
1948,0
1949,3
1950,5
1951,4
1952,2
1953,4
1954,4
1955,4
1956,2
1957,0
1958,3
1959,2
1960,5
1961,0
1962,6
1963,2
1964,5
1965,4
1966,3
1967,3
1968,1
1969,3
1970,3
1971,6
1972,6
1973,4
1974,0
1975,5
1976,2
1977,5
1978,3
1979,2
1980,3
1981,3
1982,4
1983,6
1984,4
1985,4
1986,3
1987,0
1988,0
1989,6
1990,4
1991,3
1992,6
1993,4
1994,6
1995,3
1996,3
1997,3
1998,2
1999,6
2000,0
2001,5
2002,2
2003,5
2004,4
2005,0
2006,6
2007,6
2008,0
2009,5
2010,3
2011,2
2012,4
2013,5
2014,3
2015,5
2016,6
2017,0
2018,3
2019,0
2020,3
2021,0
2022,5
2023,0
2024,4
2025,6
2026,6
2027,6
2028,0
2029,3
2030,3
2031,5
2032,1
2033,4
2034,3
2035,5
2036,3
2037,6
2038,2
2039,3
2040,4
2041,6
2042,4
2043,3
2044,3
2045,6
2046,3
2047,3
2048,3
2049,5
2050,2
2051,4
2052,5
2053,2
2054,5
2055,4
2056,3
2057,5
2058,4
2059,4
2060,4
2061,3
2062,5
2063,5
2064,0
2065,6
2066,3
2067,3
2068,6
2069,4
2070,3
2071,0
2072,6
2073,4
2074,3
2075,6
2076,2
2077,4
2078,0
2079,5
2080,3
2081,4
2082,4
2083,6
2084,5
2085,3
2086,3
2087,4
2088,3
2089,2
2090,4
2091,4
2092,6
2093,5
2094,2
2095,1
2096,5
2097,6
2098,0
2099,3
2100,4
2101,4
2102,4
2103,4
2104,0
2105,3
2106,4
2107,4
2108,6
2109,3
2110,4
2111,5
2112,4
2113,0
2114,0
2115,3
2116,4
2117,6
2118,4
2119,6
2120,6
2121,3
2122,3
2123,5
2124,6
2125,3
2126,0
2127,4
2128,6
2129,5
2130,4
2131,2
2132,6
2133,4
2134,4
2135,6
2136,4
2137,4
2138,3
2139,6
2140,2
2141,0
2142,6
2143,6
2144,3
2145,4
2146,6
2147,4
2148,3
2149,5
2150,4
2151,4
2152,5
2153,3
2154,4
2155,3
2156,0
2157,4
2158,2
2159,4
2160,6
2161,6
2162,3
2163,4
2164,4
2165,0
2166,0
2167,3
2168,6
2169,4
2170,3
2171,4
2172,3
2173,4
2174,6
2175,2
2176,5
2177,6
2178,5
2179,4
2180,3
2181,3
2182,4
2183,3
2184,0
2185,6
2186,5
2187,3
2188,5
2189,0
2190,3
2191,5
2192,6
2193,4
2194,3
2195,3
2196,2
2197,4
2198,0
2199,5
2200,3
2201,2
2202,4
2203,5
2204,0
2205,3
2206,5
2207,3
2208,3
2209,4
2210,5
2211,6
2212,3
2213,6
2214,4
2215,1
2216,2
2217,0
2218,2
2219,6
2220,4
2221,3
2222,1
2223,0
2224,6
2225,6
2226,2
2227,5
2228,5
2229,3
2230,2
2231,4
2232,4
2233,4
2234,0
2235,0
2236,3
2237,2
2238,6
2239,6
2240,6
2241,4
2242,5
2243,5
2244,0
2245,4
2246,1
2247,4
2248,2
2249,5
2250,5
2251,2
2252,3
2253,2
2254,6
2255,6
2256,0
2257,4
2258,0
2259,3
2260,2
2261,5
2262,4
2263,2
2264,2
2265,2
2266,4
2267,3
2268,5
2269,0
2270,1
2271,3
2272,6
2273,3
2274,0
2275,3
2276,4
2277,3
2278,0
2279,0
2280,2
2281,0
2282,3
2283,4
2284,0
2285,4
2286,5
2287,2
2288,0
2289,0
2290,3
2291,1
2292,3
2293,6
2294,3
2295,3
2296,5
2297,5
2298,6
2299,5
2300,0
2301,6
2302,6
2303,3
2304,6
2305,6
2306,4
2307,5
2308,0
2309,4
2310,3
2311,4
2312,3
2313,4
2314,2
2315,6
2316,6
2317,3
2318,3
2319,5
2320,6
2321,3
2322,4
2323,0
2324,2
2325,2
2326,6
2327,5
2328,6
2329,3
2330,3
2331,2
2332,5
2333,6
2334,3
2335,5
2336,6
2337,6
2338,0
2339,3
2340,3
2341,6
2342,6
2343,0
2344,4
2345,2
2346,0
2347,4
2348,4
2349,4
2350,2
2351,3
2352,3
2353,3
2354,5
2355,3
2356,2
2357,2
2358,4
2359,6
2360,6
2361,2
2362,4
2363,6
2364,6
2365,6
2366,6
2367,6
2368,3
2369,6
2370,5
2371,2
2372,3
2373,0
2374,3
2375,3
2376,3
2377,0
2378,4
2379,6
2380,6
2381,2
2382,6
2383,5
2384,6
2385,6
2386,3
2387,3
2388,3
2389,4
2390,5
2391,4
2392,6
2393,0
2394,6
2395,6
2396,2
2397,2
2398,5
2399,4
2400,4
2401,6
2402,4
2403,2
2404,5
2405,3
2406,2
2407,6
2408,6
2409,4
2410,6
2411,3
2412,6
2413,4
2414,5
2415,5
2416,3
2417,5
2418,3
2419,3
2420,3
2421,3
2422,3
2423,6
2424,6
2425,3
2426,3
2427,2
2428,2
2429,3
2430,4
2431,3
2432,5
2433,5
2434,3
2435,2
2436,6
2437,3
2438,6
2439,6
2440,0
2441,6
2442,0
2443,3
2444,3
2445,3
2446,4
2447,3
2448,0
2449,0
2450,3
2451,6
2452,3
2453,5
2454,4
2455,6
2456,3
2457,3
2458,2
2459,5
2460,6
2461,3
2462,6
2463,2
2464,3
2465,0
2466,3
2467,6
2468,5
2469,3
2470,2
2471,5
2472,4
2473,3
2474,6
2475,3
2476,3
2477,3
2478,2
2479,0
2480,0
2481,4
2482,5
2483,4
2484,2
2485,5
2486,5
2487,5
2488,5
2489,4
2490,4
2491,6
2492,0
2493,0
2494,6
2495,3
2496,1
2497,4
2498,2
2499,2
2500,3
2501,3
2502,2
2503,6
2504,6
2505,3
2506,4
2507,6
2508,3
2509,0
2510,0
2511,2
2512,3
2513,4
2514,2
2515,2
2516,4
2517,4
2518,0
2519,0
2520,3
2521,6
2522,6
2523,4
2524,4
2525,3
2526,4
2527,5
2528,6
2529,0
2530,4
2531,3
2532,0
2533,4
2534,6
2535,2
2536,6
2537,4
2538,5
2539,4
2540,4
2541,4
2542,0
2543,5
2544,3
2545,3
2546,3
2547,3
2548,3
2549,4
2550,4
2551,3
2552,3
2553,3
2554,5
2555,5
2556,5
2557,0
2558,3
2559,3
2560,6
2561,6
2562,0
2563,3
2564,4
2565,6
2566,0
2567,3
2568,4
2569,2
2570,0
2571,6
2572,2
2573,6
2574,6
2575,3
2576,6
2577,5
2578,4
2579,3
2580,5
2581,6
2582,0
2583,5
2584,2
2585,0
2586,4
2587,3
2588,0
2589,0
2590,4
2591,6
2592,6
2593,6
2594,0
2595,3
2596,0
2597,3
2598,3
2599,5
2600,2
2601,5
2602,2
2603,4
2604,3
2605,0
2606,2
2607,0
2608,4
2609,4
2610,3
2611,3
2612,6
2613,6
2614,4
2615,2
2616,2
2617,1
2618,2
2619,2
2620,3
2621,3
2622,0
2623,0
2624,5
2625,2
2626,6
2627,4
2628,6
2629,2
2630,3
2631,6
2632,2
2633,3
2634,0
2635,0
2636,4
2637,0
2638,4
2639,6
2640,0
2641,0
2642,3
2643,4
2644,0
2645,2
2646,0
2647,5
2648,4
2649,0
2650,3
2651,4
2652,3
2653,2
2654,5
2655,5
2656,0
2657,6
2658,4
2659,4
2660,4
2661,4
2662,4
2663,3
2664,6
2665,6
2666,4
2667,3
2668,6
2669,5
2670,4
2671,2
2672,2
2673,3
2674,2
2675,5
2676,3
2677,4
2678,6
2679,6
2680,6
2681,4
2682,3
2683,4
2684,3
2685,4
2686,2
2687,3
2688,2
2689,6
2690,2
2691,6
2692,5
2693,5
2694,0
2695,0
2696,6
2697,1
2698,0
2699,3
2700,6
2701,0
2702,3
2703,3
2704,2
2705,4
2706,5
2707,1
2708,3
2709,4
2710,3
2711,0
2712,3
2713,0
2714,6
2715,4
2716,0
2717,5
2718,3
2719,6
2720,6
2721,2
2722,5
2723,3
2724,6
2725,0
2726,3
2727,1
2728,3
2729,3
2730,4
2731,2
2732,2
2733,4
2734,0
2735,2
2736,2
2737,3
2738,4
2739,5
2740,6
2741,3
2742,4
2743,2
2744,4
2745,1
2746,4
2747,0
2748,5
2749,6
2750,4
2751,5
2752,2
2753,6
2754,3
2755,4
2756,4
2757,5
2758,4
2759,3
2760,3
2761,6
2762,0
2763,2
2764,5
2765,3
2766,3
2767,5
2768,3
2769,3
2770,0
2771,6
2772,5
2773,6
2774,3
2775,0
2776,0
2777,0
2778,4
2779,5
2780,0
2781,0
2782,6
2783,3
2784,3
2785,5
2786,5
2787,6
2788,3
2789,6
2790,4
2791,2
2792,0
2793,5
2794,0
2795,6
2796,4
2797,4
2798,4
2799,0
2800,4
2801,0
2802,4
2803,4
2804,5
2805,0
2806,5
2807,3
2808,6
2809,3
2810,4
2811,2
2812,6
2813,6
2814,6
2815,4
2816,2
2817,5
2818,0
2819,5
2820,6
2821,2
2822,4
2823,3
2824,4
2825,0
2826,5
2827,3
2828,2
2829,3
2830,4
2831,3
2832,3
2833,4
2834,4
2835,0
2836,3
2837,3
2838,6
2839,0
2840,4
2841,6
2842,6
2843,4
2844,6
2845,3
2846,6
2847,3
2848,3
2849,4
2850,6
2851,3
2852,5
2853,0
2854,5
2855,2
2856,6
2857,4
2858,3
2859,6
2860,5
2861,6
2862,6
2863,3
2864,2
2865,4
2866,3
2867,2
2868,2
2869,4
2870,6
2871,4
2872,4
2873,6
2874,4
2875,3
2876,4
2877,0
2878,4
2879,4
2880,0
2881,3
2882,6
2883,5
2884,4
2885,0
2886,3
2887,6
2888,3
2889,4
2890,6
2891,6
2892,5
2893,4
2894,6
2895,0
2896,6
2897,6
2898,5
2899,3
2900,6
2901,4
2902,0
2903,0
2904,3
2905,4
2906,2
2907,3
2908,6
2909,0
2910,4
2911,3
2912,3
2913,0
2914,6
2915,6
2916,3
2917,5
2918,4
2919,4
2920,0
2921,2
2922,6
2923,4
2924,3
2925,3
2926,3
2927,3
2928,6
2929,2
2930,3
2931,5
2932,6
2933,3
2934,3
2935,5
2936,4
2937,5
2938,3
2939,3
2940,6
2941,2
2942,2
2943,6
2944,0
2945,4
2946,2
2947,4
2948,2
2949,3
2950,5
2951,4
2952,2
2953,3
2954,6
2955,3
2956,6
2957,0
2958,6
2959,5
2960,6
2961,3
2962,5
2963,5
2964,0
2965,6
2966,6
2967,0
2968,0
2969,6
2970,6
2971,5
2972,6
2973,2
2974,6
2975,6
2976,5
2977,6
2978,4
2979,0
2980,0
2981,0
2982,6
2983,3
2984,0
2985,0
2986,4
2987,6
2988,3
2989,5
2990,3
2991,4
2992,6
2993,3
2994,2
2995,2
2996,3
2997,2
