id,label
446,5
447,3
448,3
449,4
450,6
451,0
452,4
453,5
454,4
455,3
456,6
457,2
458,6
459,0
460,0
461,2
462,0
463,2
464,4
465,6
466,4
467,3
468,5
469,2
470,3
471,3
472,2
473,6
474,3
475,3
476,2
477,0
478,0
479,3
480,5
481,3
482,0
483,2
484,3
485,2
486,4
487,4
488,2
489,0
490,5
491,3
492,4
493,2
494,5
495,4
496,0
497,6
498,2
499,1
500,2
501,4
502,3
503,4
504,0
505,3
506,4
507,3
508,5
509,4
510,6
511,3
512,6
513,3
514,0
515,3
516,6
517,3
518,0
519,0
520,3
521,3
522,1
523,3
524,6
525,3
526,3
527,2
528,0
529,3
530,2
531,4
532,3
533,5
534,0
535,3
536,5
537,3
538,2
539,6
540,4
541,4
542,5
543,6
544,6
545,3
546,6
547,6
548,2
549,4
550,0
551,2
552,6
553,3
554,0
555,2
556,5
557,6
558,6
559,5
560,2
561,6
562,5
563,0
564,6
565,0
566,3
567,6
568,5
569,3
570,6
571,5
572,5
573,3
574,2
575,6
576,3
577,4
578,2
579,0
580,4
581,4
582,5
583,6
584,5
585,0
586,3
587,3
588,4
589,4
590,4
591,4
592,3
593,4
594,2
595,6
596,4
597,6
598,5
599,3
600,2
601,0
602,0
603,3
604,4
605,2
606,2
607,5
608,6
609,3
610,0
611,2
612,2
613,3
614,3
615,3
616,5
617,3
618,3
619,4
620,6
621,6
622,2
623,6
624,3
625,0
626,4
627,6
628,3
629,0
630,2
631,4
632,3
633,3
634,4
635,6
636,4
637,0
638,4
639,3
640,6
641,4
642,6
643,0
644,0
645,3
646,6
647,6
648,5
649,2
650,3
651,2
652,3
653,6
654,6
655,3
656,3
657,3
658,6
659,4
660,4
661,2
662,5
663,3
664,4
665,0
666,6
667,0
668,6
669,6
670,2
671,6
672,3
673,5
674,3
675,6
676,4
677,0
678,3
679,6
680,3
681,3
682,2
683,3
684,3
685,6
686,5
687,0
688,3
689,3
690,6
691,3
692,0
693,5
694,4
695,3
696,3
697,0
698,3
699,5
700,3
701,3
702,6
703,6
704,4
705,0
706,5
707,0
708,3
709,4
710,1
711,0
712,3
713,5
714,5
715,5
716,3
717,6
718,4
719,0
720,3
721,4
722,0
723,1
724,0
725,3
726,6
727,3
728,4
729,5
730,2
731,4
732,6
733,0
734,2
735,0
736,3
737,5
738,5
739,6
740,6
741,6
742,2
743,6
744,4
745,0
746,4
747,3
748,0
749,6
750,2
751,0
752,5
753,3
754,5
755,3
756,3
757,0
758,2
759,6
760,4
761,4
762,6
763,2
764,3
765,6
766,6
767,4
768,1
769,4
770,3
771,3
772,5
773,0
774,3
775,4
776,2
777,6
778,0
779,6
780,6
781,4
782,4
783,6
784,2
785,6
786,6
787,6
788,3
789,5
790,2
791,3
792,6
793,3
794,3
795,3
796,4
797,4
798,3
799,3
800,0
801,3
802,1
803,0
804,1
805,3
806,6
807,6
808,4
809,2
810,4
811,2
812,2
813,4
814,2
815,1
816,5
817,3
818,5
819,3
820,6
821,0
822,0
823,3
824,5
825,4
826,3
827,4
828,6
829,3
830,3
831,3
832,6
833,3
834,4
835,5
836,3
837,5
838,6
839,3
840,3
841,6
842,3
843,6
844,3
845,4
846,4
847,5
848,3
849,4
850,0
851,6
852,6
853,2
854,5
855,5
856,5
857,0
858,0
859,2
860,5
861,4
862,0
863,2
864,3
865,6
866,2
867,5
868,4
869,6
870,4
871,3
872,3
873,4
874,3
875,3
876,4
877,6
878,5
879,4
880,0
881,6
882,4
883,2
884,5
885,0
886,6
887,6
888,2
889,3
890,5
891,3
892,3
893,2
894,3
895,3
896,2
897,3
898,2
899,6
900,0
901,5
902,4
903,0
904,4
905,4
906,3
907,0
908,5
909,3
910,0
911,5
912,2
913,4
914,6
915,4
916,0
917,2
918,2
919,6
920,5
921,2
922,3
923,6
924,5
925,5
926,3
927,4
928,2
929,0
930,5
931,3
932,3
933,4
934,2
935,5
936,2
937,2
938,0
939,0
940,0
941,4
942,6
943,0
944,3
945,2
946,6
947,2
948,6
949,5
950,6
951,4
952,2
953,0
954,3
955,3
956,3
957,3
958,3
959,0
960,4
961,3
962,6
963,0
964,2
965,2
966,4
967,4
968,3
969,4
970,3
971,0
972,2
973,5
974,4
975,6
976,2
977,5
978,2
979,6
980,5
981,6
982,4
983,0
984,3
985,4
986,2
987,5
988,4
989,6
990,3
991,3
992,0
993,4
994,4
995,5
996,5
997,4
998,4
999,2
1000,6
1001,5
1002,3
1003,6
1004,4
1005,2
1006,6
1007,2
1008,6
1009,3
1010,2
1011,3
1012,2
1013,0
1014,6
1015,2
1016,0
1017,4
1018,4
1019,5
1020,0
1021,4
1022,5
1023,0
1024,6
1025,5
1026,3
1027,6
1028,6
1029,5
1030,4
1031,5
1032,5
1033,6
1034,3
1035,6
1036,3
1037,2
1038,4
1039,0
1040,6
1041,4
1042,3
1043,0
1044,6
1045,3
1046,1
1047,6
1048,3
1049,5
1050,6
1051,3
1052,6
1053,3
1054,3
1055,5
1056,2
1057,3
1058,3
1059,6
1060,2
1061,6
1062,3
1063,0
1064,2
1065,6
1066,3
1067,5
1068,4
1069,2
1070,4
1071,6
1072,2
1073,3
1074,3
1075,2
1076,5
1077,0
1078,0
1079,0
1080,0
1081,4
1082,4
1083,6
1084,5
1085,4
1086,3
1087,2
1088,2
1089,0
1090,3
1091,0
1092,2
1093,6
1094,3
1095,2
1096,4
1097,3
1098,4
1099,5
1100,4
1101,4
1102,6
1103,3
1104,3
1105,2
1106,3
1107,3
1108,1
1109,3
1110,6
1111,5
1112,5
1113,6
1114,0
1115,3
1116,5
1117,4
1118,4
1119,5
1120,4
1121,5
1122,6
1123,2
1124,5
1125,3
1126,4
1127,4
1128,0
1129,4
1130,3
1131,2
1132,0
1133,6
1134,4
1135,5
1136,0
1137,0
1138,3
1139,3
1140,4
1141,2
1142,5
1143,3
1144,5
1145,3
1146,0
1147,2
1148,6
1149,5
1150,6
1151,4
1152,0
1153,0
1154,0
1155,4
1156,6
1157,0
1158,4
1159,6
1160,2
1161,6
1162,6
1163,6
1164,3
1165,3
1166,3
1167,0
1168,3
1169,4
1170,6
1171,6
1172,2
1173,0
1174,2
1175,5
1176,6
1177,6
1178,3
1179,2
1180,3
1181,4
1182,0
1183,3
1184,0
1185,5
1186,6
1187,2
1188,4
1189,6
1190,4
1191,2
1192,0
1193,3
1194,4
1195,0
1196,4
1197,3
1198,4
1199,3
1200,2
1201,6
1202,0
1203,3
1204,4
1205,5
1206,2
1207,3
1208,3
1209,5
1210,6
1211,0
1212,5
1213,3
1214,6
1215,3
1216,1
1217,0
1218,2
1219,6
1220,5
1221,4
1222,4
1223,3
1224,2
1225,6
1226,5
1227,3
1228,2
1229,3
1230,2
1231,4
1232,4
1233,6
1234,6
1235,5
1236,3
1237,0
1238,3
1239,0
1240,6
1241,2
1242,4
1243,4
1244,5
1245,4
1246,3
1247,3
1248,2
1249,5
1250,0
1251,5
1252,3
1253,0
1254,4
1255,3
1256,3
1257,6
1258,3
1259,5
1260,4
1261,0
1262,0
1263,4
1264,0
1265,5
1266,6
1267,3
1268,5
1269,6
1270,6
1271,6
1272,3
1273,3
1274,0
1275,3
1276,5
1277,6
1278,6
1279,0
1280,0
1281,4
1282,4
1283,6
1284,4
1285,6
1286,3
1287,0
1288,6
1289,5
1290,6
1291,3
1292,3
1293,6
1294,6
1295,0
1296,5
1297,3
1298,6
1299,0
1300,5
1301,5
1302,6
1303,4
1304,4
1305,5
1306,6
1307,1
1308,4
1309,4
1310,3
1311,4
1312,3
1313,6
1314,3
1315,4
1316,4
1317,4
1318,4
1319,4
1320,4
1321,6
1322,3
1323,2
1324,3
1325,4
1326,3
1327,3
1328,3
1329,4
1330,5
1331,4
1332,2
1333,4
1334,6
1335,4
1336,4
1337,6
1338,0
1339,0
1340,4
1341,3
1342,4
1343,3
1344,4
1345,0
1346,3
1347,2
1348,6
1349,6
1350,2
1351,0
1352,4
1353,0
1354,0
1355,4
1356,4
1357,5
1358,4
1359,5
1360,3
1361,3
1362,4
1363,5
1364,3
1365,3
1366,6
1367,0
1368,1
1369,4
1370,3
1371,5
1372,0
1373,6
1374,0
1375,5
1376,2
1377,2
1378,5
1379,6
1380,6
1381,4
1382,2
1383,5
1384,5
1385,6
1386,2
1387,3
1388,4
1389,4
1390,2
1391,4
1392,3
1393,5
1394,6
1395,4
1396,6
1397,2
1398,3
1399,4
1400,0
1401,0
1402,3
1403,3
1404,4
1405,3
1406,4
1407,5
1408,2
1409,6
1410,0
1411,4
1412,4
1413,4
1414,6
1415,0
1416,5
1417,3
1418,4
1419,6
1420,0
1421,0
1422,0
1423,4
1424,4
1425,4
1426,3
1427,2
1428,1
1429,3
1430,4
1431,3
1432,2
1433,6
1434,4
1435,0
1436,2
1437,6
1438,2
1439,4
1440,4
1441,3
1442,2
1443,5
1444,3
1445,3
1446,3
1447,6
1448,2
1449,1
1450,6
1451,6
1452,3
1453,6
1454,5
1455,3
1456,6
1457,5
1458,0
1459,2
1460,4
1461,0
1462,2
1463,1
1464,3
1465,4
1466,5
1467,0
1468,3
1469,0
1470,4
1471,6
1472,3
1473,0
1474,3
1475,3
1476,4
1477,4
1478,3
1479,0
1480,1
1481,3
1482,4
1483,6
1484,5
1485,3
1486,4
1487,3
1488,3
1489,3
1490,2
1491,6
1492,2
1493,5
1494,2
1495,3
1496,5
1497,5
1498,6
1499,2
1500,6
1501,6
1502,6
1503,3
1504,6
1505,3
1506,4
1507,0
1508,5
1509,3
1510,3
1511,3
1512,1
1513,0
1514,6
1515,5
1516,6
1517,4
1518,6
1519,0
1520,1
1521,5
1522,6
1523,6
1524,2
1525,1
1526,3
1527,6
1528,5
1529,3
1530,3
1531,0
1532,4
1533,3
1534,3
1535,3
1536,0
1537,0
1538,0
1539,5
1540,0
1541,0
1542,2
1543,1
1544,0
1545,3
1546,3
1547,3
1548,5
1549,6
1550,2
1551,4
1552,3
1553,6
1554,3
1555,3
1556,0
1557,3
1558,6
1559,0
1560,4
1561,4
1562,2
1563,4
1564,2
1565,5
1566,5
1567,4
1568,0
1569,4
1570,6
1571,2
1572,6
1573,2
1574,2
1575,0
1576,4
1577,1
1578,4
1579,5
1580,3
1581,2
1582,3
1583,4
1584,4
1585,1
1586,4
1587,4
1588,5
1589,3
1590,0
1591,3
1592,6
1593,2
1594,4
1595,4
1596,0
1597,0
1598,5
1599,4
1600,5
1601,0
1602,2
1603,4
1604,3
1605,3
1606,3
1607,2
1608,5
1609,3
1610,2
1611,6
1612,2
1613,6
1614,5
1615,6
1616,4
1617,4
1618,5
1619,3
1620,4
1621,1
1622,5
1623,6
1624,6
1625,3
1626,3
1627,5
1628,5
1629,3
1630,6
1631,2
1632,5
1633,4
1634,4
1635,0
1636,2
1637,5
1638,5
1639,6
1640,0
1641,4
1642,0
1643,6
1644,3
1645,3
1646,5
1647,5
1648,3
1649,3
1650,2
1651,3
1652,6
1653,0
1654,4
1655,4
1656,4
1657,5
1658,4
1659,0
1660,3
1661,6
1662,4
1663,6
1664,0
1665,2
1666,3
1667,0
1668,3
1669,4
1670,6
1671,5
1672,6
1673,4
1674,4
1675,3
1676,4
1677,2
1678,4
1679,3
1680,4
1681,2
1682,3
1683,6
1684,4
1685,4
1686,2
1687,4
1688,4
1689,5
1690,6
1691,6
1692,6
1693,4
1694,6
1695,2
1696,3
1697,4
1698,6
1699,3
1700,4
1701,4
1702,5
1703,6
1704,5
1705,6
1706,3
1707,2
1708,4
1709,6
1710,4
1711,4
1712,4
1713,2
1714,0
1715,6
1716,0
1717,4
1718,0
1719,0
1720,3
1721,3
1722,6
1723,3
1724,3
1725,4
1726,5
1727,2
1728,6
1729,0
1730,4
1731,2
1732,3
1733,0
1734,3
1735,3
1736,5
1737,4
1738,6
1739,4
1740,4
1741,6
1742,4
1743,3
1744,6
1745,6
1746,2
1747,0
1748,6
1749,2
1750,3
1751,5
1752,5
1753,3
1754,5
1755,2
1756,4
1757,4
1758,0
1759,4
1760,4
1761,0
1762,2
1763,4
1764,3
1765,0
1766,4
1767,3
1768,6
1769,4
1770,0
1771,3
1772,5
1773,3
1774,3
1775,3
1776,4
1777,5
1778,4
1779,5
1780,6
1781,3
1782,4
1783,6
1784,3
1785,2
1786,3
1787,6
1788,0
1789,6
1790,0
1791,1
1792,3
1793,6
1794,4
1795,6
1796,3
1797,5
1798,5
1799,3
1800,6
1801,6
1802,4
1803,4
1804,5
1805,6
1806,3
1807,2
1808,2
1809,2
1810,5
1811,4
1812,4
1813,4
1814,3
1815,6
1816,6
1817,4
1818,6
1819,6
1820,4
1821,3
1822,6
1823,0
1824,4
1825,3
1826,4
1827,0
1828,0
1829,0
1830,3
1831,1
1832,4
1833,5
1834,2
1835,2
1836,3
1837,3
1838,4
1839,6
1840,6
1841,3
1842,2
1843,4
1844,5
1845,1
1846,6
1847,6
1848,3
1849,5
1850,0
1851,4
1852,3
1853,0
1854,4
1855,3
1856,6
1857,6
1858,3
1859,0
1860,3
1861,4
1862,3
1863,6
1864,3
1865,4
1866,2
1867,3
1868,5
1869,3
1870,0
1871,5
1872,0
1873,5
1874,6
1875,3
1876,6
1877,2
1878,5
1879,6
1880,3
1881,5
1882,6
1883,3
1884,6
1885,2
1886,6
1887,3
1888,4
1889,3
1890,6
1891,6
1892,5
1893,3
1894,5
1895,0
1896,5
1897,2
1898,6
1899,3
1900,6
1901,3
1902,0
1903,6
1904,4
1905,6
1906,3
1907,0
1908,6
1909,6
1910,2
1911,4
1912,4
1913,2
1914,4
1915,0
1916,3
1917,3
1918,6
1919,6
1920,4
1921,3
1922,3
1923,4
1924,3
1925,6
1926,5
1927,3
1928,3
1929,5
1930,2
1931,4
1932,3
1933,3
1934,5
1935,2
1936,2
1937,6
1938,2
1939,6
1940,3
1941,6
1942,3
1943,6
1944,3
1945,0
1946,3
1947,6
1948,2
1949,3
1950,4
1951,0
1952,3
1953,3
1954,2
1955,4
1956,2
1957,3
1958,4
1959,4
1960,2
1961,6
1962,4
1963,6
1964,6
1965,3
1966,5
1967,2
1968,6
1969,3
1970,6
1971,6
1972,0
1973,0
1974,6
1975,0
1976,6
1977,2
1978,2
1979,5
1980,5
1981,4
1982,3
1983,3
1984,4
1985,6
1986,6
1987,6
1988,3
1989,6
1990,6
1991,0
1992,2
1993,6
1994,3
1995,3
1996,3
1997,6
1998,5
1999,5
2000,2
2001,2
2002,6
2003,3
2004,0
2005,4
2006,2
2007,6
2008,0
2009,6
2010,4
2011,0
2012,2
2013,6
2014,6
2015,4
2016,2
2017,6
2018,2
2019,2
2020,3
2021,5
2022,4
2023,5
2024,6
2025,5
2026,5
2027,2
2028,3
2029,2
2030,0
2031,6
2032,5
2033,3
2034,3
2035,2
2036,0
2037,3
2038,3
2039,6
2040,5
2041,6
2042,5
2043,6
2044,2
2045,4
2046,3
2047,3
2048,6
2049,5
2050,3
2051,4
2052,4
2053,3
2054,5
2055,3
2056,3
2057,4
2058,2
2059,6
2060,3
2061,0
2062,4
2063,6
2064,4
2065,3
2066,5
2067,2
2068,3
2069,0
2070,5
2071,3
2072,0
2073,2
2074,6
2075,6
2076,4
2077,6
2078,4
2079,4
2080,4
2081,4
2082,4
2083,5
2084,2
2085,5
2086,3
2087,3
2088,5
2089,6
2090,2
2091,2
2092,3
2093,5
2094,5
2095,5
2096,5
2097,3
2098,3
2099,4
2100,6
2101,3
2102,6
2103,6
2104,4
2105,0
2106,5
2107,3
2108,2
2109,2
2110,3
2111,0
2112,4
2113,2
2114,4
2115,6
2116,5
2117,2
2118,3
2119,3
2120,4
2121,4
2122,6
2123,5
2124,5
2125,3
2126,4
2127,6
2128,6
2129,3
2130,6
2131,3
2132,4
2133,3
2134,3
2135,6
2136,0
2137,3
2138,3
2139,4
2140,3
2141,6
2142,2
2143,3
2144,6
2145,5
2146,3
2147,5
2148,6
2149,0
2150,5
2151,6
2152,5
2153,3
2154,5
2155,3
2156,3
2157,4
2158,3
2159,4
2160,2
2161,0
2162,0
2163,5
2164,4
2165,0
2166,0
2167,3
2168,4
2169,6
2170,4
2171,4
2172,6
2173,0
2174,4
2175,6
2176,0
2177,3
2178,6
2179,2
2180,4
2181,3
2182,6
2183,4
2184,0
2185,4
2186,2
2187,6
2188,5
2189,5
2190,0
2191,2
2192,2
2193,6
2194,6
2195,0
2196,3
2197,6
2198,3
2199,3
2200,6
2201,0
2202,6
2203,3
2204,6
2205,5
2206,3
2207,6
2208,4
2209,6
2210,3
2211,2
2212,4
2213,0
2214,6
2215,6
2216,2
2217,2
2218,5
2219,6
2220,6
2221,0
2222,4
2223,6
2224,5
2225,3
2226,2
2227,3
2228,4
2229,5
2230,2
2231,6
2232,0
2233,6
2234,6
2235,4
2236,0
2237,4
2238,4
2239,3
2240,3
2241,3
2242,3
2243,0
2244,6
2245,3
2246,4
2247,4
2248,5
2249,6
2250,4
2251,3
2252,4
2253,1
2254,6
2255,6
2256,6
2257,5
2258,4
2259,3
2260,3
2261,3
2262,2
2263,6
2264,5
2265,6
2266,6
2267,0
2268,3
2269,3
2270,3
2271,6
2272,2
2273,0
2274,4
2275,1
2276,3
2277,4
2278,0
2279,3
2280,0
2281,0
2282,4
2283,6
2284,6
2285,5
2286,4
2287,2
2288,3
2289,5
2290,0
2291,2
2292,6
2293,0
2294,3
2295,6
2296,6
2297,4
2298,4
2299,2
2300,4
2301,3
2302,3
2303,5
2304,3
2305,3
2306,5
2307,4
2308,0
2309,0
2310,2
2311,3
2312,4
2313,2
2314,0
2315,2
2316,2
2317,3
2318,6
2319,6
2320,6
2321,4
2322,4
2323,4
2324,3
2325,5
2326,6
2327,0
2328,6
2329,6
2330,3
2331,6
2332,3
2333,2
2334,3
2335,5
2336,3
2337,3
2338,5
2339,5
2340,4
2341,4
2342,2
2343,6
2344,4
2345,2
2346,6
2347,4
2348,3
2349,4
2350,4
2351,4
2352,6
2353,6
2354,2
2355,4
2356,6
2357,6
2358,0
2359,0
2360,5
2361,6
2362,0
2363,4
2364,0
2365,3
2366,5
2367,5
2368,4
2369,5
2370,6
2371,5
2372,4
2373,6
2374,4
2375,6
2376,3
2377,4
2378,4
2379,4
2380,5
2381,6
2382,0
2383,0
2384,1
2385,5
2386,0
2387,2
2388,2
2389,1
2390,4
2391,6
2392,5
2393,3
2394,2
2395,5
2396,6
2397,4
2398,3
2399,3
2400,2
2401,0
2402,4
2403,0
2404,1
2405,6
2406,4
2407,2
2408,3
2409,6
2410,0
2411,0
2412,6
2413,2
2414,4
2415,3
2416,0
2417,6
2418,3
2419,4
2420,6
2421,5
2422,0
2423,0
2424,4
2425,6
2426,6
2427,6
2428,0
2429,6
2430,3
2431,2
2432,5
2433,4
2434,3
2435,5
2436,2
2437,0
2438,5
2439,0
2440,4
2441,0
2442,0
2443,6
2444,4
2445,2
2446,2
2447,0
2448,2
2449,4
2450,4
2451,3
2452,5
2453,4
2454,3
2455,3
2456,4
2457,4
2458,4
2459,3
2460,0
2461,2
2462,0
2463,2
2464,3
2465,4
2466,6
2467,6
2468,5
2469,6
2470,6
2471,2
2472,6
2473,3
2474,5
2475,5
2476,5
2477,3
2478,4
2479,0
2480,5
2481,1
2482,2
2483,3
2484,4
2485,0
2486,6
2487,5
2488,3
2489,6
2490,5
2491,2
2492,4
2493,0
2494,2
2495,4
2496,3
2497,2
2498,6
2499,2
2500,4
2501,6
2502,6
2503,2
2504,3
2505,5
2506,6
2507,3
2508,3
2509,3
2510,4
2511,6
2512,0
2513,3
2514,3
2515,6
2516,5
2517,6
2518,4
2519,4
2520,6
2521,5
2522,2
2523,0
2524,3
2525,5
2526,6
2527,6
2528,2
2529,3
2530,0
2531,3
2532,6
2533,4
2534,5
2535,4
2536,2
2537,5
2538,3
2539,5
2540,5
2541,2
2542,5
2543,3
2544,3
2545,0
2546,6
2547,6
2548,4
2549,5
2550,4
2551,4
2552,6
2553,5
2554,5
2555,2
2556,0
2557,4
2558,5
2559,0
2560,2
2561,4
2562,5
2563,4
2564,5
2565,2
2566,6
2567,5
2568,2
2569,2
2570,5
2571,0
2572,3
2573,6
2574,6
2575,4
2576,2
2577,6
2578,0
2579,2
2580,6
2581,6
2582,4
2583,3
2584,0
2585,0
2586,3
2587,3
2588,4
2589,0
2590,6
2591,3
2592,0
2593,4
2594,3
2595,4
2596,3
2597,5
2598,2
2599,3
2600,4
2601,1
2602,2
2603,6
2604,6
2605,0
2606,4
2607,2
2608,3
2609,4
2610,5
2611,3
2612,4
2613,6
2614,3
2615,3
2616,4
2617,6
2618,3
2619,2
2620,3
2621,5
2622,2
2623,2
2624,3
2625,2
2626,4
2627,4
2628,4
2629,5
2630,5
2631,5
2632,3
2633,4
2634,6
2635,2
2636,2
2637,3
2638,6
2639,5
2640,3
2641,6
2642,0
2643,4
2644,4
2645,3
2646,6
2647,6
2648,6
2649,6
2650,3
2651,6
2652,5
2653,6
2654,3
2655,6
2656,3
2657,2
2658,3
2659,4
2660,0
2661,5
2662,5
2663,4
2664,3
2665,4
2666,3
2667,0
2668,6
2669,3
2670,5
2671,4
2672,2
2673,3
2674,0
2675,0
2676,4
2677,3
2678,3
2679,2
2680,6
2681,4
2682,3
2683,2
2684,3
2685,2
2686,3
2687,4
2688,2
2689,6
2690,4
2691,4
2692,3
2693,6
2694,3
2695,6
2696,2
2697,6
2698,6
2699,3
2700,2
2701,3
2702,4
2703,2
2704,3
2705,6
2706,5
2707,5
2708,4
2709,6
2710,4
2711,6
2712,0
2713,4
2714,2
2715,5
2716,3
2717,3
2718,4
2719,5
2720,0
2721,3
2722,5
2723,2
2724,6
2725,5
2726,5
2727,4
2728,5
2729,0
2730,3
2731,4
2732,6
2733,4
2734,3
2735,6
2736,6
2737,3
2738,3
2739,4
2740,6
2741,1
2742,6
2743,4
2744,5
2745,3
2746,4
2747,3
2748,4
2749,4
2750,3
2751,3
2752,4
2753,1
2754,6
2755,3
2756,3
2757,3
2758,2
2759,3
2760,6
2761,2
2762,4
2763,4
2764,6
2765,6
2766,2
2767,0
2768,3
2769,5
2770,3
2771,0
2772,1
2773,6
2774,4
2775,2
2776,0
2777,4
2778,5
2779,4
2780,4
2781,4
2782,5
2783,3
2784,5
2785,4
2786,3
2787,4
2788,6
2789,5
2790,4
2791,6
2792,4
2793,6
2794,3
2795,6
2796,0
2797,4
2798,4
2799,4
2800,6
2801,4
2802,4
2803,3
2804,3
2805,2
2806,3
2807,4
2808,4
2809,5
2810,4
2811,3
2812,2
2813,6
2814,3
2815,0
2816,5
2817,0
2818,6
2819,5
2820,0
2821,4
2822,4
2823,5
2824,3
2825,4
2826,6
2827,2
2828,2
2829,4
2830,2
2831,3
2832,4
2833,6
2834,4
2835,5
2836,3
2837,0
2838,0
2839,4
2840,3
2841,3
2842,3
2843,3
2844,3
2845,3
2846,6
2847,5
2848,4
2849,2
2850,3
2851,4
2852,2
2853,3
2854,4
2855,3
2856,0
2857,6
2858,3
2859,6
2860,5
2861,2
2862,5
2863,3
2864,3
2865,3
2866,3
2867,6
2868,6
2869,0
2870,6
2871,4
2872,4
2873,3
2874,6
2875,3
2876,6
2877,0
2878,4
2879,3
2880,5
2881,0
2882,4
2883,0
2884,6
2885,2
2886,3
2887,5
2888,5
2889,4
2890,2
2891,2
2892,5
2893,4
2894,3
2895,6
2896,3
2897,6
2898,3
2899,5
2900,4
2901,5
2902,3
2903,6
2904,0
2905,2
2906,3
2907,3
2908,0
2909,0
2910,2
2911,0
2912,3
2913,0
2914,0
2915,5
2916,6
2917,5
2918,2
2919,3
2920,4
2921,6
2922,3
2923,0
2924,6
2925,0
2926,0
2927,5
2928,3
2929,0
2930,6
2931,2
2932,4
2933,6
2934,3
2935,3
2936,2
2937,5
2938,6
2939,3
2940,2
2941,4
2942,5
2943,2
2944,2
2945,4
2946,5
2947,6
2948,2
2949,3
2950,5
2951,3
2952,5
2953,2
2954,3
2955,6
2956,4
2957,2
2958,3
2959,5
2960,3
2961,3
2962,0
2963,2
2964,0
2965,0
2966,6
2967,5
2968,6
2969,6
2970,4
2971,4
2972,3
2973,4
2974,4
2975,4
2976,3
2977,0
2978,4
2979,4
2980,3
2981,3
2982,5
2983,5
2984,3
2985,2
2986,3
2987,6
2988,2
2989,2
2990,5
2991,3
2992,6
2993,4
2994,4
2995,6
2996,5
2997,3
